source,target,interaction,directed
The_McGraw_Hill_Companies,McGraw_Hill_Consumer_Products,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Higher_Education,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Irwin_McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Dushkin_McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Primis_Custom_Publishing,owns,TRUE
The_McGraw_Hill_Companies,Professional_Book_Group,owns,TRUE
The_McGraw_Hill_Companies,Science_Technical_and_Medical,owns,TRUE
The_McGraw_Hill_Companies,Osborne_McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Computing_McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Business_General_Reference,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Ryerson_,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Latin_America_,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Spain,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Europe_Middle_East_Africa,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Asia_Pacific,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Australia,owns,TRUE
The_McGraw_Hill_Companies,McGraw_Hill_Lifetime_Learning,owns,TRUE
The_McGraw_Hill_Companies,Xebec_McGraw_Hill,owns,TRUE
The_McGraw_Hill_Companies,Standard_Poors_Ratings_Service,owns,TRUE
The_McGraw_Hill_Companies,Standard_Poors_Financial_Information_Services,owns,TRUE
Media_General,Richmond_Times_Dispatch_,owns,TRUE
Media_General,Star_Watch_Richmond_,owns,TRUE
Media_General,Metro_Jobs_Weekly_,owns,TRUE
Media_General,Bristol_Herald_Courier_,owns,TRUE
Media_General,Washington_County_News_,owns,TRUE
Media_General,The_Daily_Progress_,owns,TRUE
Media_General,Progress_Plus_,owns,TRUE
Media_General,Homes_Weekly_,owns,TRUE
Media_General,Rural_Virginian_,owns,TRUE
Media_General,Culpeper_Star_Exponent,owns,TRUE
Media_General,The_Express_,owns,TRUE
Media_General,Danville_Register_Bee_Star_Watch_Danville_,owns,TRUE
Media_General,The_News_Advance_,owns,TRUE
Media_General,Hill_City_Values_,owns,TRUE
Media_General,Real_Estate_This_Week_,owns,TRUE
Media_General,The_Manassas_Journal_Messenger_,owns,TRUE
Media_General,Manassas_Weekender_,owns,TRUE
Media_General,The_Newport_News_Gazette_,owns,TRUE
Media_General,Orange_Express_,owns,TRUE
Media_General,Orange_Bullet_,owns,TRUE
Media_General,Madison_County_Eagle_,owns,TRUE
Media_General,Green_County_Record_,owns,TRUE
Media_General,Orange_County_Review_,owns,TRUE
Media_General,Mountain_Advisor_,owns,TRUE
Media_General,Clinch_Valley_News_,owns,TRUE
Media_General,Richlands_News_Press_,owns,TRUE
Media_General,Suffolk_News_Herald_,owns,TRUE
Media_General,By_The_Bay_,owns,TRUE
Media_General,The_News_Virginian_,owns,TRUE
Media_General,The_Shenandoah_Shopper_,owns,TRUE
Media_General,Potomac_News_,owns,TRUE
Media_General,Belvoir_Eagle_,owns,TRUE
Media_General,Quantico_Sentry_,owns,TRUE
Media_General,Market_Place_,owns,TRUE
Media_General,Stafford_County_Sun_,owns,TRUE
Media_General,The_Poquoson_Post_,owns,TRUE
Media_General,The_Market_Basket_,owns,TRUE
Media_General,Yorktown_Crier_,owns,TRUE
Media_General,Winston_Salem_Journal_,owns,TRUE
Media_General,Clemmons_Journal_,owns,TRUE
Media_General,Independent_Tribune_,owns,TRUE
Media_General,The_Edge_,owns,TRUE
Media_General,The_Daily_News_,owns,TRUE
Media_General,Hickory_Daily_Record_,owns,TRUE
Media_General,The_News_Herald_,owns,TRUE
Media_General,Burke_County_Observer_,owns,TRUE
Media_General,Living_News_Herald_,owns,TRUE
Media_General,Valdese_News_,owns,TRUE
Media_General,The_McDowell_News_,owns,TRUE
Media_General,Old_Fort_Press_,owns,TRUE
Media_General,The_Express_,owns,TRUE
Media_General,The_Messenger_,owns,TRUE
Media_General,The_Reidsville_Review_,owns,TRUE
Media_General,The_Weekly_Review_,owns,TRUE
Media_General,Roanoke_Chowan_News_Herald_,owns,TRUE
Media_General,Roanoke_Chowan_Weekly_,owns,TRUE
Media_General,Shopper_Gates_County_Index_,owns,TRUE
Media_General,Statesville_Record_Landmark_,owns,TRUE
Media_General,Mooresville_Tribune_,owns,TRUE
Media_General,Lake_Norman_Shopper_,owns,TRUE
Media_General,North_Mecklenburg_Gazette_,owns,TRUE
Media_General,The_Tampa_Tribune_,owns,TRUE
Media_General,Highlands_Today_,owns,TRUE
Media_General,Hernando_Today_,owns,TRUE
Media_General,The_Courier_,owns,TRUE
Media_General,Carrollwood_News_,owns,TRUE
Media_General,Town_n_Country_News_,owns,TRUE
Media_General,South_Tampa_News_,owns,TRUE
Media_General,Temple_Terrace_News_,owns,TRUE
Media_General,Brandon_News_Shopper_,owns,TRUE
Media_General,Thunderbolt_,owns,TRUE
Media_General,The_Sun_,owns,TRUE
Media_General,East_Bay_Breeze_,owns,TRUE
Media_General,Plant_City_Shopper_,owns,TRUE
Media_General,Media_General_News_Service_,owns,TRUE
Media_General,WIAT_Birmingham_Ala_,owns,TRUE
Media_General,WJWB_Jacksonville_Fla_,owns,TRUE
Media_General,WFLA_Tampa_Fla_,owns,TRUE
Media_General,WSAV_Savannah_Ga_,owns,TRUE
Media_General,WTVQ_Lexington_Ky_,owns,TRUE
Media_General,KALB_Alexandria_La_,owns,TRUE
Media_General,WHLT_Hattiesburg_Miss_,owns,TRUE
Media_General,WJTV_Jackson_Miss_,owns,TRUE
Media_General,WNCT_Greenville_N_C_,owns,TRUE
Media_General,WCBD_Charleston_S_C_,owns,TRUE
Media_General,WDEF_Chattanooga_Tenn_,owns,TRUE
Media_General,WJHL_Johnson_City_Tenn_,owns,TRUE
Media_General,WSLS_Roanoke_Va_,owns,TRUE
Media_General,Garden_State_Paper_Company,owns,TRUE
Media_General,Southeast_Paper_Manufacturing,owns,TRUE
Media_General,Virginia_Business_Magazine,owns,TRUE
Media_General,Media_General_Financial_Services,owns,TRUE
MediaNews_Group,Fairbanks_Daily_News_Miner_,owns,TRUE
MediaNews_Group,Kodiak_Daily_Mirror_,owns,TRUE
MediaNews_Group,Alameda_Times_Star_,owns,TRUE
MediaNews_Group,Argus_,owns,TRUE
MediaNews_Group,Chico_Enterprise_Record_,owns,TRUE
MediaNews_Group,Daily_Democrat_,owns,TRUE
MediaNews_Group,Daily_Review_,owns,TRUE
MediaNews_Group,Eureka_Times_Standard_,owns,TRUE
MediaNews_Group,Inland_Valley_Daily_Bulletin_,owns,TRUE
MediaNews_Group,L_A_Daily_News_,owns,TRUE
MediaNews_Group,Lompoc_Record_,owns,TRUE
MediaNews_Group,Long_Beach_Press_Telegram_,owns,TRUE
MediaNews_Group,Oakland_Tribune_,owns,TRUE
MediaNews_Group,Oroville_Mercury_Register_,owns,TRUE
MediaNews_Group,Pasadena_Star_News_,owns,TRUE
MediaNews_Group,Red_Bluff_Daily_News_,owns,TRUE
MediaNews_Group,Redlands_Daily_Facts_,owns,TRUE
MediaNews_Group,San_Bernardino_County_Sun_,owns,TRUE
MediaNews_Group,San_Gabriel_Valley_Tribune,owns,TRUE
MediaNews_Group,San_Mateo_County_Times_,owns,TRUE
MediaNews_Group,Times_Herald_,owns,TRUE
MediaNews_Group,Tri_Valley_Herald_,owns,TRUE
MediaNews_Group,Ukiah_Daily_Journal_,owns,TRUE
MediaNews_Group,Whittier_Daily_News,owns,TRUE
MediaNews_Group,The_Denver_Post_,owns,TRUE
MediaNews_Group,Fort_Morgan_Times_,owns,TRUE
MediaNews_Group,Journal_Advocate_,owns,TRUE
MediaNews_Group,Lamar_Daily_News_,owns,TRUE
MediaNews_Group,Connecticut_Post_,owns,TRUE
MediaNews_Group,Darien_News_Review_,owns,TRUE
MediaNews_Group,Fairfield_Citizen_News_,owns,TRUE
MediaNews_Group,Norwalk_Citizen_News_,owns,TRUE
MediaNews_Group,Westport_News_,owns,TRUE
MediaNews_Group,Berkshire_Eagle_,owns,TRUE
MediaNews_Group,Devens_Commerce_Journal_,owns,TRUE
MediaNews_Group,The_Groton_Landmark_,owns,TRUE
MediaNews_Group,The_Harvard_Hillside,owns,TRUE
MediaNews_Group,Lowell_Sun_,owns,TRUE
MediaNews_Group,North_Adams_Transcript_,owns,TRUE
MediaNews_Group,Pepperell_Free_Press_,owns,TRUE
MediaNews_Group,Sentinel_and_Enterprise_,owns,TRUE
MediaNews_Group,Carlsbad_Current_Argus_,owns,TRUE
MediaNews_Group,Deming_Headlight_,owns,TRUE
MediaNews_Group,Farmington_Daily_Times_,owns,TRUE
MediaNews_Group,Las_Cruces_Sun_News_,owns,TRUE
MediaNews_Group,Silver_City_Sun_News_,owns,TRUE
MediaNews_Group,The_Humboldt_Sun_,owns,TRUE
MediaNews_Group,Evening_Sun_,owns,TRUE
MediaNews_Group,Lebanon_Daily_News_,owns,TRUE
MediaNews_Group,York_Daily_Record_,owns,TRUE
MediaNews_Group,York_Dispatch_,owns,TRUE
MediaNews_Group,York_Sunday_News_,owns,TRUE
MediaNews_Group,The_Park_Record_,owns,TRUE
MediaNews_Group,Salt_Lake_Tribune,owns,TRUE
MediaNews_Group,Bennington_Banner_,owns,TRUE
MediaNews_Group,Brattleboro_Reformer_,owns,TRUE
MediaNews_Group,Charleston_Daily_Mail,owns,TRUE
MediaNews_Group,Affiliated_Newspapers_Investments,owns,TRUE
MediaNews_Group,Denver_Newspapers,owns,TRUE
MediaNews_Group,Fairbanks_Publishing,owns,TRUE
MediaNews_Group,Garden_State_Newspapers,owns,TRUE
MediaNews_Group,News_Technologies,owns,TRUE
Meredith,Better_Homes_and_Gardens,owns,TRUE
Meredith,Ladies_Home_Journal,owns,TRUE
Meredith,Country_Home,owns,TRUE
Meredith,Midwest_Living,owns,TRUE
Meredith,Traditional_Home,owns,TRUE
Meredith,WOOD,owns,TRUE
Meredith,Crayola_Kids,owns,TRUE
Meredith,Family_Money,owns,TRUE
Meredith,more,owns,TRUE
Meredith,Successful_Farming,owns,TRUE
Meredith,Renovation_Style,owns,TRUE
Meredith,Golf_for_Women,owns,TRUE
Meredith,Country_Gardens,owns,TRUE
Meredith,Decorative_Woodcrafts,owns,TRUE
Meredith,Crafts_Showcase,owns,TRUE
Meredith,Cross_Stitch_Needlework,owns,TRUE
Meredith,American_Patchwork_Quilting,owns,TRUE
Meredith,Do_It_Yourself,owns,TRUE
Meredith,Garden_Deck_and_Landscape,owns,TRUE
Meredith,Decorating,owns,TRUE
Meredith,American_Park_Network,owns,TRUE
Meredith,California_Tourism_Publications,owns,TRUE
Meredith,Meredith_Books,owns,TRUE
Meredith,Meredith_Press,owns,TRUE
Meredith,Sedgewood_Press,owns,TRUE
Meredith,Ladies_Home_Journal,owns,TRUE
Meredith,WGNX_TV_Atlanta_GA,owns,TRUE
Meredith,KCTV_TV_Kansas_City_MO,owns,TRUE
Meredith,KFXO_LP_Bend_OR,owns,TRUE
Meredith,KPDX_TV_Portland_OR,owns,TRUE
Meredith,KPHO_TV_Phoenix_AZ,owns,TRUE
Meredith,KVVU_TV_Las_Vegas_NV,owns,TRUE
Meredith,WFSB_TV_Hartford_New_Haven_CT,owns,TRUE
Meredith,WSMV_TV_Nashville_TN,owns,TRUE
Meredith,WHNS_TV_Greenville_Spartanburg_Anderson_S_C_Asheville_N_C_,owns,TRUE
Meredith,WNEM_TV_Flint_Saginaw_MI,owns,TRUE
Meredith,WOFL_TV_Orlando_FL,owns,TRUE
Meredith,WOGX_TV_Ocala_Gainesville_FL,owns,TRUE
Meredith,Better_Homes_and_Gardens_Television_show,owns,TRUE
McClatchy,Star_Tribune_,owns,TRUE
McClatchy,The_Sacramento_Bee_,owns,TRUE
McClatchy,The_Fresno_Bee_,owns,TRUE
McClatchy,The_Modesto_Bee_,owns,TRUE
McClatchy,Clovis_Independent_,owns,TRUE
McClatchy,The_News_Observer_,owns,TRUE
McClatchy,Chapel_Hill_News_,owns,TRUE
McClatchy,Cary_News_,owns,TRUE
McClatchy,Zebulon_Record_,owns,TRUE
McClatchy,Gold_Leaf_Farmer_,owns,TRUE
McClatchy,Mount_Olive_Tribune_,owns,TRUE
McClatchy,Smithfield_Herald_,owns,TRUE
McClatchy,The_Herald_,owns,TRUE
McClatchy,The_Beaufort_Gazette_,owns,TRUE
McClatchy,The_Island_Packet_,owns,TRUE
McClatchy,The_Fort_Mill_Times_,owns,TRUE
McClatchy,Clover_Herald_,owns,TRUE
McClatchy,Yorkville_Enquirer_,owns,TRUE
McClatchy,Lake_Wylie_Magazine_,owns,TRUE
McClatchy,Anchorage_Daily_News_,owns,TRUE
McClatchy,The_News_Tribune_,owns,TRUE
McClatchy,Tri_City_Herald_,owns,TRUE
McClatchy,Pierce_County_Herald_,owns,TRUE
McClatchy,Peninsula_Gateway_,owns,TRUE
McClatchy,Nando_Media,owns,TRUE
McClatchy,The_Newspaper_Network,owns,TRUE
McClatchy,Business_North_Carolina,owns,TRUE
McClatchy,Scripps_McClatchy_Western_News_Service,owns,TRUE
McClatchy,Newsprint_Ventures,owns,TRUE
McClatchy,Ponderay_Newsprint,owns,TRUE
News,HarperCollins_Publisher,owns,TRUE
News,HarperCollins_General_Book_Group,owns,TRUE
HarperCollins_General_Book_Group,HarperCollins,owns,TRUE
HarperCollins_General_Book_Group,Perennial,owns,TRUE
HarperCollins_General_Book_Group,Cliff_Street_Books,owns,TRUE
HarperCollins_General_Book_Group,The_Ecco_Press,owns,TRUE
HarperCollins_General_Book_Group,Quill,owns,TRUE
HarperCollins_General_Book_Group,HarperAudio,owns,TRUE
HarperCollins_General_Book_Group,Regan_Books,owns,TRUE
HarperCollins_General_Book_Group,Amistad_Press,owns,TRUE
News,Morrow_Avon,owns,TRUE
Morrow_Avon,William_Morrow,owns,TRUE
Morrow_Avon,HarperTorch,owns,TRUE
Morrow_Avon,Eos,owns,TRUE
Morrow_Avon,HarperEntertainment,owns,TRUE
News,Avon,owns,TRUE
News,HarperSanFrancisco,owns,TRUE
News,HarperInformation,owns,TRUE
HarperInformation,HarperBusiness,owns,TRUE
HarperInformation,HarperResource,owns,TRUE
HarperInformation,Access_Travel,owns,TRUE
HarperInformation,William_Morrow_Cookbooks,owns,TRUE
HarperInformation,Branded_Books_Program,owns,TRUE
News,HarperCollins_Children_s_Book_Group,owns,TRUE
HarperCollins_Children_s_Book_Group,Greenwillow_Books,owns,TRUE
HarperCollins_Children_s_Book_Group,Joanna_Cotler_Books,owns,TRUE
HarperCollins_Children_s_Book_Group,Laura_Geringer_Books,owns,TRUE
HarperCollins_Children_s_Book_Group,HarperCollins_HarperFestival,owns,TRUE
HarperCollins_Children_s_Book_Group,HarperTrophy,owns,TRUE
HarperCollins_Children_s_Book_Group,Tempest,owns,TRUE
News,HarperCollins_International,owns,TRUE
News,Fox_Television_Stations,owns,TRUE
News,Fox_Broadcasting,owns,TRUE
News,Fox_Entertainment,owns,TRUE
News,Fox_Kid_s_Network,owns,TRUE
News,Fox_Sports,owns,TRUE
Fox_Television_Stations,WNVW_New_York_City,owns,TRUE
Fox_Television_Stations,KTTV_Los_Angeles,owns,TRUE
Fox_Television_Stations,WFLD_TV_Chicago,owns,TRUE
Fox_Television_Stations,WTXF_TV_Philadelphia,owns,TRUE
Fox_Television_Stations,WFXT_TV_Boston,owns,TRUE
Fox_Television_Stations,WTTG_TV_Washington_D_C_,owns,TRUE
Fox_Television_Stations,KDFW_TV_Dallas,owns,TRUE
Fox_Television_Stations,WJBK_TV_Detroit,owns,TRUE
Fox_Television_Stations,WAGA_TV_Atlanta,owns,TRUE
Fox_Television_Stations,KRIV_TV_Houston,owns,TRUE
Fox_Television_Stations,WJW_TV_Cleveland,owns,TRUE
Fox_Television_Stations,WTVT_TV_Tampa,owns,TRUE
Fox_Television_Stations,KSAZ_TV_Phoenix,owns,TRUE
Fox_Television_Stations,KDVR_TV_Denver,owns,TRUE
Fox_Television_Stations,KTVI_TV_St_Louis,owns,TRUE
Fox_Television_Stations,WITI_TV_Milwaukee,owns,TRUE
Fox_Television_Stations,WDAF_TV_Kansas_City,owns,TRUE
Fox_Television_Stations,KSTU_TV_Salt_Lake_City,owns,TRUE
Fox_Television_Stations,WHBQ_TV_Memphis,owns,TRUE
Fox_Television_Stations,WGHP_TV_Greensboro,owns,TRUE
Fox_Television_Stations,WBRC_TV_Birmingham,owns,TRUE
Fox_Television_Stations,KTBC_TV_Austin,owns,TRUE
Fox_Television_Stations,KVC_TV_Austin,owns,TRUE
News,Twentieth_Television,owns,TRUE
News,Echostar,owns,TRUE
Twentieth_Television,Fox_Sports_Net,owns,TRUE
Twentieth_Television,Fox_Sports_South,owns,TRUE
Twentieth_Television,Fox_Sports_Pittsburgh,owns,TRUE
Twentieth_Television,Fox_Sports_Southeast,owns,TRUE
Twentieth_Television,Fox_Sports_Midwest,owns,TRUE
Twentieth_Television,Fox_Sports_Rocky_Mountain,owns,TRUE
Twentieth_Television,Fox_Sports_Arizona,owns,TRUE
Twentieth_Television,Fox_Sports_Northwest,owns,TRUE
Twentieth_Television,Fox_Sports_West,owns,TRUE
Twentieth_Television,Fox_Sports_West_2,owns,TRUE
Twentieth_Television,Fox_Sports_Detroit,owns,TRUE
Twentieth_Television,Fox_Sports_Cincinnati,owns,TRUE
Twentieth_Television,Fox_Sports_Intermountain_West,owns,TRUE
Twentieth_Television,Fox_Sports_Southwest,owns,TRUE
Madison_Square_Garden_Network,FiT_TV,owns,TRUE
Madison_Square_Garden_Network,The_Health_Network,owns,TRUE
MCI_Worldcom,Echostar,owns,TRUE
Madison_Square_Garden_Network,Fox_Sports_World,owns,TRUE
Twentieth_Television,National_Geographic_s_cable_channel,owns,TRUE
CNBC,National_Geographic_s_cable_channel,owns,TRUE
News,The_Golf_Channel,owns,TRUE
News,Fox_Kids_Worldwide,owns,TRUE
Fox_Kids_Worldwide,The_Family_Channel,owns,TRUE
Fox_Kids_Worldwide,MTM_Entertainment,owns,TRUE
Twentieth_Television,Fox_News_Channel,owns,TRUE
Twentieth_Television,FxM,owns,TRUE
News,British_Sky_Broadcasting_UK,owns,TRUE
News,Music_Choice_Europe_,owns,TRUE
News,QVC_,owns,TRUE
British_Sky_Broadcasting_UK,Sky_Multi_Channels_,owns,TRUE
British_Sky_Broadcasting_UK,_tv_,owns,TRUE
News,National_Geographic_Channel_,owns,TRUE
News,Paramount_Channel_,owns,TRUE
British_Sky_Broadcasting_UK,Sky_One_,owns,TRUE
British_Sky_Broadcasting_UK,Sky_News_,owns,TRUE
British_Sky_Broadcasting_UK,Sky_Soap_,owns,TRUE
British_Sky_Broadcasting_UK,Sky_Travel_,owns,TRUE
British_Sky_Broadcasting_UK,The_Computer_Channel_,owns,TRUE
News,Nickelodeon_U_K_,owns,TRUE
News,The_History_Channel_,owns,TRUE
News,Sky_Scottish_,owns,TRUE
News,Granada_Sky_Broadcasting_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Plus_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Talk_TV_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Men_and_Motors_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_TV_High_Street_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Food_and_Wine_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Health_and_Beauty_,owns,TRUE
Granada_Sky_Broadcasting_,Granada_Home_and_Garden_,owns,TRUE
News,Fox_Kids_,owns,TRUE
News,Premium_Channels_,owns,TRUE
Premium_Channels_,Sky_Movies_,owns,TRUE
Premium_Channels_,The_Movie_Channel_,owns,TRUE
Premium_Channels_,Sky_Sports_,owns,TRUE
Premium_Channels_,Sky_Movies_Gold_,owns,TRUE
Premium_Channels_,Sky_Sports_2_,owns,TRUE
Premium_Channels_,Sky_Sports_3_,owns,TRUE
News,TM3_,owns,TRUE
News,Premiere_World,owns,TRUE
News,FOXTEL_,owns,TRUE
News,Arena_,owns,TRUE
News,Channel_V_,owns,TRUE
News,FOX_,owns,TRUE
News,FOX_History_,owns,TRUE
News,FOX_Soap_,owns,TRUE
News,FOX_Talk_,owns,TRUE
News,FOX_Travel_,owns,TRUE
News,FOXTEL_Weather_,owns,TRUE
News,FX_,owns,TRUE
News,Nickelodeon_,owns,TRUE
News,Sky_News_Australia_,owns,TRUE
News,UK_TV_,owns,TRUE
News,Fox_Sports_,owns,TRUE
News,The_Comedy_Channel_,owns,TRUE
News,Star_TV_,owns,TRUE
News,STAR_Chinese_,owns,TRUE
News,STAR_Plus_,owns,TRUE
News,STAR_Movies_,owns,TRUE
News,STAR_Plus_Japan_,owns,TRUE
News,STAR_Movies_South_,owns,TRUE
News,ESPN_STAR_Sports_,owns,TRUE
News,STAR_Sports_,owns,TRUE
News,Channel_V_Asia,owns,TRUE
News,Viva_Cinema_,owns,TRUE
News,Phoenix_Satellite_TV_,owns,TRUE
News,Phoenix_Chinese_,owns,TRUE
News,CTV_Sportsnet_,owns,TRUE
News,ISKYB_,owns,TRUE
News,Asia_Today_Ltd_,owns,TRUE
News,ZEE_TV_,owns,TRUE
News,EL_TV_,owns,TRUE
News,ZEE_Cinema_,owns,TRUE
News,Siti_Cable_Network_Pvt_,owns,TRUE
News,Indiovision_,owns,TRUE
News,Film_Indonesia_,owns,TRUE
News,News_Broadcasting_Japan_,owns,TRUE
News,SkyPerfect_TV_,owns,TRUE
News,Canal_Fox_,owns,TRUE
News,Fox_Sports_Americas_,owns,TRUE
News,Fox_Kids,owns,TRUE
News,Telecine_,owns,TRUE
News,CineCanal_,owns,TRUE
News,Innova_,owns,TRUE
News,NetSat_,owns,TRUE
News,balance_of_Latin_America_,owns,TRUE
News,TVSM_,owns,TRUE
News,TV_Total_,owns,TRUE
News,Cable_Guide_,owns,TRUE
News,The_Weekly_Standard_,owns,TRUE
News,Maximum_Golf_,owns,TRUE
News,News_America_Marketing_,owns,TRUE
News_America_Marketing_,In_Store_,owns,TRUE
News_America_Marketing_,FSI_,owns,TRUE
News,News_Canada_FSI_,owns,TRUE
News_Canada_FSI_,In_Store_,owns,TRUE
News_Canada_FSI_,FSI_,owns,TRUE
News,The_Times_Educational_Supplement_,owns,TRUE
News,The_Times_Literary_Supplement_,owns,TRUE
News,Nursery_World_,owns,TRUE
News,Pacific_Islands_Monthly_,owns,TRUE
News,Twentieth_Century_Fox_,owns,TRUE
News,Fox_Filmed_Entertainment_,owns,TRUE
News,Fox_2000_,owns,TRUE
News,Fox_Searchlight_,owns,TRUE
News,Fox_Family_Films_,owns,TRUE
News,Fox_Animation_Studios_,owns,TRUE
News,Twentieth_Century_Fox_Home_,owns,TRUE
News,Twentieth_Century_Fox_T_V_,owns,TRUE
News,Fox_Studios_Australia,owns,TRUE
News,New_York_Post_,owns,TRUE
News,The_Times_,owns,TRUE
News,The_Sunday_Times_,owns,TRUE
News,The_Sun_,owns,TRUE
News,News_of_the_World_,owns,TRUE
News,The_Times_Supplements_,owns,TRUE
News,The_Australian_,owns,TRUE
News,The_Weekend_Australian_,owns,TRUE
News,The_Daily_Telegraph_,owns,TRUE
News,The_Sunday_Telegraph_,owns,TRUE
News,Sportsman_,owns,TRUE
News,Cumberland_Newspaper_Group_,owns,TRUE
News,Herald_Sun_,owns,TRUE
News,Sunday_Herald_Sun_,owns,TRUE
News,The_Weekly_Times_,owns,TRUE
News,Leader_Newspaper_Group_,owns,TRUE
News,The_Courier_Mail_,owns,TRUE
News,The_Sunday_Mail_,owns,TRUE
News,Gold_Coast_Bulletin_,owns,TRUE
News,The_Cairns_Post_Group_,owns,TRUE
News,North_Queensland_Newspaper_Group_,owns,TRUE
News,Townsville_Bulletin_,owns,TRUE
News,Quest_Community_Newspapers_,owns,TRUE
News,Northern_Territory_News_,owns,TRUE
News,Sunday_Territorian_,owns,TRUE
News,Centralian_Advocate_,owns,TRUE
News,The_Suburban_,owns,TRUE
News,The_Mercury_,owns,TRUE
News,The_Sunday_Tasmanian_,owns,TRUE
News,Tasmanian_Country_,owns,TRUE
News,Treasure_Islander_,owns,TRUE
News,Derwnet_Valley_Gazette_,owns,TRUE
News,The_Advertiser_,owns,TRUE
News,Sunday_Mail_,owns,TRUE
News,Messenger_Press_Group_,owns,TRUE
News,Sunday_Times_,owns,TRUE
News,Independent_Newspaper_Limited_,owns,TRUE
News,The_Fiji_Times_,owns,TRUE
News,Nai_Lalakei_,owns,TRUE
News,Shanti_Dut_,owns,TRUE
News,Post_Courier_,owns,TRUE
News,New_York_Knicks,owns,TRUE
News,New_York_Rangers,owns,TRUE
News,Los_Angeles_Dodgers,owns,TRUE
News,Los_Angeles_Kings_,owns,TRUE
News,Los_Angeles_Lakers_,owns,TRUE
News,News_America_New_Media,owns,TRUE
News,Fox_Sports_Radio_Network,owns,TRUE
News,Broadsystem_Ltd_,owns,TRUE
News,Convoys_Group_,owns,TRUE
News,PLD_Telekon_,owns,TRUE
News,Sky_Radio_,owns,TRUE
News,Sky_Radio_Sweden_,owns,TRUE
News,TALKCO_,owns,TRUE
News,Radio_538_,owns,TRUE
News,Ansett_Australia_,owns,TRUE
News,Ansett_New_Zealand_,owns,TRUE
News,Ansett_Worldwide_Aviation_Services_,owns,TRUE
News,Australian_International_,owns,TRUE
News,Broadsystem_Australia_,owns,TRUE
News,Festival_Records_,owns,TRUE
News,F_S_Falkiner_Sons_,owns,TRUE
News,Mushroom_Records_,owns,TRUE
News,National_Rugby_League_Championship_Company_,owns,TRUE
News,Newspoll_,owns,TRUE
News,Kesmai_Corporation_,owns,TRUE
News,NDS_Americas_,owns,TRUE
News,News_Advanced_Technologies_,owns,TRUE
News,News_America_Digital_Publishing_,owns,TRUE
News,News_Internet_Services_,owns,TRUE
News,Healtheon_WebMD_Corp_,owns,TRUE
News,Rivals_com_,owns,TRUE
News,News_Digital_Systems_Ltd_,owns,TRUE
News,Line_One_,owns,TRUE
News,Sportal_,owns,TRUE
News,News_Interactive_,owns,TRUE
News,PDN_Xinren_Information_Technology_Co_Ltd_,owns,TRUE
New_York_Times,The_Boston_Globe,owns,TRUE
New_York_Times,The_Courier_,owns,TRUE
New_York_Times,The_Daily_Comet_,owns,TRUE
New_York_Times,Daily_News_,owns,TRUE
New_York_Times,Daily_World_,owns,TRUE
New_York_Times,The_Dispatch_,owns,TRUE
New_York_Times,The_Gadsden_Times_,owns,TRUE
New_York_Times,The_Gainesville_Sun_,owns,TRUE
New_York_Times,International_Herald_Tribune_,owns,TRUE
New_York_Times,Lake_City_Reporter_,owns,TRUE
New_York_Times,The_Ledger_,owns,TRUE
New_York_Times,Marco_Island_Eagle_,owns,TRUE
New_York_Times,The_News_Leader_,owns,TRUE
New_York_Times,The_News_Sun_,owns,TRUE
New_York_Times,The_New_York_Times,owns,TRUE
New_York_Times,The_Press_Democrat_,owns,TRUE
New_York_Times,Sarasota_Herald_Tribune_,owns,TRUE
New_York_Times,Spartanburg_Herald_Journal_,owns,TRUE
New_York_Times,Star_Banner_,owns,TRUE
New_York_Times,TimesDaily_,owns,TRUE
New_York_Times,Times_News_,owns,TRUE
New_York_Times,The_Tuscaloosa_News_,owns,TRUE
New_York_Times,Wilmington_Morning_Star_,owns,TRUE
New_York_Times,The_Worcester_Telegram_Gazette,owns,TRUE
New_York_Times,The_New_York_Times_Electronic_Media,owns,TRUE
New_York_Times,The_New_York_Times_Business_Information_Services,owns,TRUE
The_New_York_Times_Business_Information_Services,The_New_York_Times_Index,owns,TRUE
New_York_Times,The_New_York_Times_News_Service,owns,TRUE
The_New_York_Times_News_Service,TimesFax,owns,TRUE
New_York_Times,Golf_Digest,owns,TRUE
New_York_Times,Golf_Shop_Operations,owns,TRUE
